,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.921,4.23
std,15.504939927718592,0.7227193316379689
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,282.0,8.0
no_min_moves,748.0,90.0
