,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.498,4.38
std,13.469648378017425,0.9296463974234636
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,231.0,9.0
no_min_moves,761.0,84.0
