,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.422,5.27
std,22.188606316085973,0.8859737552261324
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,322.0,11.0
no_min_moves,738.0,89.0
