,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.176,5.26
std,28.27317450157298,0.7469804535460068
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,405.0,9.0
no_min_moves,735.0,88.0
