,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.653,5.29
std,16.29460355777658,0.8680059581790575
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,5.0,5.0
max,243.0,11.0
no_min_moves,752.0,87.0
