,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.676,5.18
std,21.978718981962714,0.5574110428643038
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,285.0,7.0
no_min_moves,730.0,90.0
