,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.326,5.35
std,19.604082331087167,1.0187633620614691
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,357.0,11.0
no_min_moves,725.0,86.0
