,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.799,5.3
std,25.111415375923794,0.8468599159080074
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,257.0,10.0
no_min_moves,725.0,87.0
