,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.412,5.27
std,19.485223373878217,0.7365631354644708
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,224.0,8.0
no_min_moves,743.0,87.0
