,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.618,5.48
std,18.26109371159197,1.0394248603934968
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,262.0,9.0
no_min_moves,718.0,79.0
