,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.556,5.14
std,17.00811982966195,0.5321957564959752
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,273.0,8.0
no_min_moves,732.0,93.0
