,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.851,5.42
std,25.262204535194034,0.8666666666666668
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,339.0,9.0
no_min_moves,682.0,77.0
