,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,14.262,5.26
std,36.1093788819919,0.7333333333333333
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,321.0,9.0
no_min_moves,689.0,87.0
