,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.791,5.28
std,22.453674231325405,0.7923880286064322
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,419.0,9.0
no_min_moves,735.0,88.0
