,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.04,5.32
std,19.860887564629504,0.8975837374064695
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,229.0,11.0
no_min_moves,729.0,86.0
