,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.208,5.36
std,22.41252009607704,0.9376523445243014
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,365.0,10.0
no_min_moves,730.0,85.0
