,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,19.049,6.37
std,38.63365318162597,0.9282872247947677
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,9.0,6.0
max,442.0,10.0
no_min_moves,610.0,85.0
