,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.693,6.85
std,25.503787840126694,0.9574271077563381
min,6.0,6.0
25%,6.0,6.0
50%,7.0,7.0
75%,8.0,7.0
max,309.0,11.0
no_min_moves,472.0,39.0
