,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,15.649,6.38
std,36.39137440563534,0.8619920550853721
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,402.0,10.0
no_min_moves,594.0,80.0
