,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.778,6.37
std,20.580823265513125,0.939105527573548
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,259.0,11.0
no_min_moves,671.0,85.0
