,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.054,7.95
std,26.947713507146826,4.695527637867739
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,8.0
max,500.0,46.0
no_min_moves,620.0,59.0
