,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.088,8.1
std,31.301182406101212,5.636282176016098
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,8.0
max,389.0,42.0
no_min_moves,635.0,64.0
