,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.296,6.22
std,9.572984175586317,0.612661028100805
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,127.0,8.0
no_min_moves,643.0,88.0
