,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,14.13,6.38
std,29.961855964088954,0.9721370814090498
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,279.0,10.0
no_min_moves,629.0,84.0
