,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,14.43,6.31
std,35.33159239860866,0.7204796382208931
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,500.0,9.0
no_min_moves,664.0,83.0
