,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,39.581,9.15
std,82.89634034287786,14.93783414317112
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,11.0,8.0
max,500.0,148.0
no_min_moves,506.0,67.0
