,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,15.319,6.39
std,36.33116007220513,0.8515582864088138
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,466.0,10.0
no_min_moves,631.0,81.0
