,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.864,4.32
std,13.545810902009263,0.9415225151129667
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,6.0,4.0
max,208.0,10.0
no_min_moves,725.0,87.0
