,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.5,4.2
std,13.167892519055332,0.6030226891555273
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,239.0,6.0
no_min_moves,762.0,90.0
