,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.674,4.18
std,14.835626708023486,0.5574110428643039
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,217.0,6.0
no_min_moves,757.0,90.0
