,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.413,4.23
std,11.104401773114065,0.617178329908861
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,169.0,6.0
no_min_moves,753.0,87.0
