,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.312,4.38
std,18.7380834604762,0.9721370814090498
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,251.0,8.0
no_min_moves,738.0,85.0
