,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.612,4.38
std,17.875037705497935,0.940449065311059
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,430.0,8.0
no_min_moves,746.0,84.0
