,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.46,4.44
std,11.633733009818634,0.9673456340716983
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,162.0,8.0
no_min_moves,747.0,81.0
