,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.404,4.35
std,24.147627044740688,0.8453676505795953
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,4.0,4.0
max,351.0,9.0
no_min_moves,775.0,83.0
