,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,6.653,4.3
std,13.12969839638291,0.7035264706814486
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,246.0,6.0
no_min_moves,738.0,84.0
