,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.149,4.26
std,17.53197562082406,0.660884011584239
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,5.0,4.0
max,272.0,6.0
no_min_moves,742.0,86.0
