,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.59,4.3
std,21.91095593510219,0.7849596270902193
min,4.0,4.0
25%,4.0,4.0
50%,4.0,4.0
75%,6.0,4.0
max,484.0,8.0
no_min_moves,729.0,86.0
