,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.114,5.25
std,16.225482127513814,0.6256309946079569
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,295.0,7.0
no_min_moves,731.0,85.0
