,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.928,5.46
std,24.048849518493874,1.1319064100941036
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,255.0,11.0
no_min_moves,684.0,82.0
