,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.849,5.26
std,25.06700128762022,0.9058730929915406
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,414.0,10.0
no_min_moves,730.0,90.0
