,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.832,5.29
std,15.691079822178777,0.6711214796175431
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,257.0,7.0
no_min_moves,709.0,83.0
