,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.012,5.19
std,17.880088186403153,0.6465916857498308
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,302.0,9.0
no_min_moves,710.0,91.0
