,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.856,5.21
std,25.779446150835824,0.6711214796175432
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,396.0,9.0
no_min_moves,714.0,89.0
