,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,7.933,6.74
std,12.766263685530255,4.562960230004865
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,7.0
max,246.0,32.0
no_min_moves,677.0,64.0
