,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.334,5.3
std,37.01051502238549,0.7587869106393282
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,450.0,9.0
no_min_moves,681.0,84.0
