,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.739,5.22
std,29.447309266264433,0.6289320754704403
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,406.0,7.0
no_min_moves,710.0,89.0
