,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.045,5.37
std,14.91158376331402,0.8836906081367453
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,268.0,9.0
no_min_moves,699.0,83.0
