,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.41,5.34
std,24.08913004212037,0.8787042802451871
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,294.0,9.0
no_min_moves,681.0,85.0
