,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.789,5.89
std,17.169311700364236,2.173741363444951
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,6.0
max,211.0,19.0
no_min_moves,705.0,74.0
