,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.152,5.3
std,20.281919343401707,0.834847109936722
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,7.0,5.0
max,297.0,10.0
no_min_moves,675.0,86.0
