,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,11.059,6.44
std,24.319682686374957,0.8798530639495519
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,380.0,10.0
no_min_moves,673.0,78.0
