,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,14.904,6.38
std,36.140128567741606,0.8736316862570426
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,393.0,11.0
no_min_moves,689.0,80.0
