,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.384,6.33
std,25.524342029443893,0.8047209190618556
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,236.0,10.0
no_min_moves,692.0,84.0
