,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.47,6.32
std,31.281202240540782,0.8862587350511957
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,454.0,11.0
no_min_moves,697.0,86.0
