,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.116,6.47
std,22.555693367824084,0.892788164723697
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,357.0,10.0
no_min_moves,683.0,76.0
