,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,12.634,6.3
std,30.367519329544024,0.7719841941125453
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,500.0,10.0
no_min_moves,709.0,84.0
