,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,32.795,6.41
std,70.6967821757823,1.015983376941878
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,451.0,12.0
no_min_moves,651.0,83.0
