,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.08,6.28
std,18.490578722730707,0.6828342597311784
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,217.0,8.0
no_min_moves,697.0,85.0
