,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,13.866,6.78
std,34.038340920976935,1.1684402103884153
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,8.0
max,492.0,11.0
no_min_moves,674.0,63.0
