,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.071,6.38
std,18.3918519790482,1.0028242945085473
min,6.0,6.0
25%,6.0,6.0
50%,6.0,6.0
75%,8.0,6.0
max,228.0,12.0
no_min_moves,680.0,83.0
