,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,8.718,5.29
std,21.814865673763943,0.7560530150830439
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,467.0,9.0
no_min_moves,748.0,86.0
