,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,10.246,5.19
std,27.344564527693787,0.5807518637703432
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,500.0,7.0
no_min_moves,721.0,90.0
