,MOVE_COUNT,LAST_100_MOVES
count,1000.0,100.0
mean,9.577,5.38
std,21.897844336522866,0.8851182652246781
min,5.0,5.0
25%,5.0,5.0
50%,5.0,5.0
75%,6.0,5.0
max,262.0,9.0
no_min_moves,710.0,83.0
